sale_id,invoice_id,product_id,customer_id,location_id,date_id,quantity,price,total_revenue
1605,22155,6,193,4,20230620,3,977.47,2932.41
1606,26365,4,494,2,20230922,3,921.27,2763.81
1607,21478,1,73,3,20231226,9,674.4,6069.6
1608,28448,7,305,3,20230429,2,209.5,419.0
1609,20441,2,377,3,20230402,3,78.98,236.94
1610,22646,2,344,2,20230427,5,553.76,2768.8
1611,25209,5,452,4,20230922,6,252.06,1512.36
1612,26533,2,140,3,20230822,7,743.11,5201.77
1613,24677,7,187,3,20230716,9,346.5,3118.5
1614,27211,2,293,3,20230930,4,59.29,237.16
1615,29927,8,61,3,20231218,5,127.49,637.45
1616,29316,7,380,4,20230509,3,432.29,1296.87
1617,27933,8,198,2,20230914,4,775.54,3102.16
1618,25476,7,295,1,20230410,7,710.03,4970.21
1619,27928,7,440,4,20230530,9,244.11,2196.99
1620,22080,5,319,4,20231126,8,755.4,6043.2
1621,26089,3,302,3,20231029,4,355.5,1422.0
1622,27396,5,344,4,20230106,5,599.02,2995.1
1623,29739,4,11,1,20230413,8,522.79,4182.32
1624,27797,5,62,3,20231114,5,582.91,2914.55
1625,28346,7,226,4,20230122,4,324.58,1298.32
1626,23494,3,153,3,20230307,8,879.96,7039.68
1627,20904,2,199,2,20230207,1,619.35,619.35
1628,29035,1,59,2,20231116,1,780.95,780.95
1629,29974,8,72,3,20231125,6,435.25,2611.5
1630,29756,2,148,3,20230121,7,146.65,1026.55
1631,28938,8,63,3,20230726,2,86.87,173.74
1632,21725,2,310,2,20231208,2,587.89,1175.78
1633,28462,3,373,2,20231016,7,551.77,3862.39
1634,25811,1,243,2,20231029,4,617.89,2471.56
1635,25606,4,493,3,20230727,6,755.68,4534.08
1636,23956,2,366,1,20231021,6,113.3,679.8
1637,20171,2,330,4,20231225,8,354.08,2832.64
1638,28465,5,107,2,20230217,9,667.73,6009.57
1639,22306,6,226,3,20230318,3,398.04,1194.12
1640,29350,6,313,4,20230224,7,811.49,5680.43
1641,29898,6,218,4,20230326,6,554.49,3326.94
1642,29963,6,425,2,20231110,5,81.96,409.8
1643,29401,8,376,2,20230531,5,597.34,2986.7
1644,29082,4,5,2,20230318,4,455.18,1820.72
1645,26748,3,261,3,20230614,5,299.91,1499.55
1646,21473,8,47,2,20230825,5,765.06,3825.3
1647,23243,2,215,2,20231226,1,22.47,22.47
1648,22181,6,177,1,20230517,2,895.01,1790.02
1649,29641,7,9,2,20231103,4,721.09,2884.36
1650,29782,7,378,4,20230219,1,554.41,554.41
1651,25882,8,241,4,20230207,9,472.05,4248.45
1652,25798,1,379,2,20231112,1,264.44,264.44
1653,29627,4,490,2,20231211,9,618.78,5569.02
1654,28415,6,419,2,20230425,4,329.35,1317.4
1655,29846,2,338,2,20231021,1,764.66,764.66
1656,28456,3,62,1,20231019,7,62.44,437.08
1657,27620,7,160,3,20231117,7,381.0,2667.0
1658,22774,3,227,1,20230607,1,599.85,599.85
1659,23124,5,269,3,20230805,1,416.93,416.93
1660,21353,5,381,4,20230403,1,49.0,49.0
1661,29081,1,495,4,20231030,2,651.89,1303.78
1662,20924,2,68,2,20230905,1,817.4,817.4
1663,22170,3,398,2,20230316,8,395.27,3162.16
1664,22395,5,98,3,20230205,4,423.68,1694.72
1665,28220,7,267,1,20230616,4,601.91,2407.64
1666,22670,5,323,2,20230721,5,890.35,4451.75
1667,23365,5,123,3,20230308,8,892.32,7138.56
1668,20588,5,476,4,20230930,2,436.61,873.22
1669,23138,4,29,1,20231128,8,213.67,1709.36
1670,26663,7,195,3,20231220,4,334.67,1338.68
1671,24086,4,409,2,20231218,4,672.79,2691.16
1672,28531,6,226,2,20230516,6,682.88,4097.28
1673,24270,2,332,2,20231029,5,467.38,2336.9
1674,26019,1,170,2,20230308,7,196.29,1374.03
1675,29906,1,9,2,20230105,7,970.36,6792.52
1676,20556,4,463,2,20230125,8,969.66,7757.28
1677,28022,3,40,3,20230102,6,591.49,3548.94
1678,23899,5,395,3,20230323,5,58.57,292.85
1679,27500,5,226,2,20230701,1,349.17,349.17
1680,21016,4,472,4,20231214,1,196.46,196.46
1681,26470,7,124,2,20230819,2,795.3,1590.6
1682,22062,1,463,2,20230131,9,356.5,3208.5
1683,23496,7,389,2,20230830,7,909.38,6365.66
1684,26256,5,90,2,20231220,7,501.74,3512.18
1685,29643,3,402,2,20230102,3,488.42,1465.26
1686,22313,2,454,3,20230518,9,482.5,4342.5
1687,29706,2,37,2,20230806,9,259.49,2335.41
1688,21231,8,316,4,20230507,9,612.6,5513.4
1689,29837,7,176,3,20230115,2,832.28,1664.56
1690,22999,8,284,2,20230807,5,850.98,4254.9
1691,23440,5,453,4,20231207,4,291.95,1167.8
1692,24056,6,461,4,20231202,9,753.42,6780.78
1693,21689,1,40,3,20230515,2,578.42,1156.84
1694,29709,6,301,3,20230919,2,461.54,923.08
1695,27080,2,318,3,20231222,4,685.05,2740.2
1696,28611,3,349,3,20230306,3,941.31,2823.93
1697,23862,6,186,1,20230708,8,164.7,1317.6
1698,29642,1,323,3,20230927,2,542.82,1085.64
1699,25649,1,56,2,20230728,3,641.25,1923.75
1700,23261,6,40,3,20231111,2,545.12,1090.24
1701,29356,8,354,1,20230909,3,53.13,159.39
1702,21819,3,40,3,20230310,3,971.36,2914.08
1703,21342,2,347,4,20230310,4,658.38,2633.52
1704,25560,1,461,2,20230723,4,398.48,1593.92
1705,22226,6,237,4,20231128,2,186.77,373.54
1706,21079,3,289,2,20231026,2,577.4,1154.8
1707,24206,7,262,3,20230218,2,373.0,746.0
1708,26280,8,216,2,20230226,5,158.94,794.7
1709,27235,4,147,3,20230809,6,833.9,5003.4
1710,20813,8,336,1,20230614,1,522.43,522.43
1711,25089,5,168,4,20230506,8,986.11,7888.88
1712,22031,4,92,4,20230424,5,887.67,4438.35
1713,28514,8,353,3,20230923,9,259.58,2336.22
1714,29733,3,59,2,20230515,6,272.58,1635.48
1715,22653,1,169,3,20231024,1,828.01,828.01
1716,29041,4,345,2,20230120,4,234.07,936.28
1717,28558,7,181,2,20230523,2,872.43,1744.86
1718,22897,4,170,1,20230403,5,799.44,3997.2
1719,29281,6,356,4,20231208,3,302.98,908.94
1720,24041,4,191,2,20230717,6,355.21,2131.26
1721,22038,1,155,4,20230920,4,759.12,3036.48
1722,20494,8,7,2,20230903,4,406.93,1627.72
1723,27116,1,133,3,20230503,6,279.36,1676.16
1724,25428,7,31,1,20231108,4,702.71,2810.84
1725,26681,4,23,3,20230814,6,624.86,3749.16
1726,26893,1,426,2,20231003,2,306.14,612.28
1727,24658,4,363,3,20231121,2,382.0,764.0
1728,26869,1,158,3,20231007,3,989.67,2969.01
1729,27607,8,39,3,20230906,5,366.81,1834.05
1730,27669,1,415,2,20230519,7,473.4,3313.8
1731,24534,4,356,2,20230104,1,63.99,63.99
1732,25979,8,258,2,20230421,3,897.26,2691.78
1733,21312,8,77,3,20230429,5,619.94,3099.7
1734,25296,6,450,2,20231201,4,98.36,393.44
1735,27204,7,224,1,20230702,5,620.57,3102.85
1736,25730,4,13,2,20231015,6,264.17,1585.02
1737,20126,5,46,3,20231020,5,683.07,3415.35
1738,21366,8,17,2,20230223,5,641.02,3205.1
1739,29211,6,360,2,20230111,3,780.82,2342.46
1740,26453,5,223,3,20230515,5,675.99,3379.95
1741,26671,1,354,4,20230605,4,900.88,3603.52
1742,24539,3,448,1,20230725,9,552.15,4969.35
1743,28876,3,344,1,20230108,8,130.53,1044.24
1744,22887,6,365,3,20230405,9,375.63,3380.67
1745,29654,1,163,1,20230926,8,393.97,3151.76
1746,22261,2,326,3,20230517,4,907.83,3631.32
1747,24180,2,467,2,20230831,5,216.44,1082.2
1748,22841,6,414,3,20230430,3,948.44,2845.32
1749,29959,8,455,1,20230620,8,494.75,3958.0
1750,26040,6,74,4,20230608,2,84.57,169.14
1751,24758,6,224,2,20230217,7,803.64,5625.48
1752,20626,7,482,4,20230202,8,473.07,3784.56
1753,25014,2,319,2,20230103,6,391.17,2347.02
1754,21375,6,412,1,20230917,9,456.65,4109.85
1755,21181,7,60,3,20230525,1,896.56,896.56
1756,25708,8,335,3,20230522,6,891.52,5349.12
1757,20490,4,222,2,20230212,3,44.63,133.89
1758,23729,4,37,1,20230108,6,285.92,1715.52
1759,25974,7,477,3,20230518,1,652.75,652.75
1760,23534,8,278,3,20230903,1,144.02,144.02
1761,23296,2,196,3,20230922,4,725.74,2902.96
1762,21940,2,404,1,20231019,4,247.92,991.68
1763,21882,5,484,3,20231020,6,294.03,1764.18
1764,24908,8,242,1,20230515,4,542.54,2170.16
1765,22987,1,324,1,20230824,5,223.18,1115.9
1766,23159,7,192,3,20230819,5,748.96,3744.8
1767,24530,6,17,3,20230211,2,280.09,560.18
1768,20681,3,12,1,20230406,1,248.55,248.55
1769,25254,5,406,2,20231004,8,94.41,755.28
1770,22693,3,374,2,20230610,4,297.74,1190.96
1771,29562,7,193,3,20230612,3,924.97,2774.91
1772,24340,2,22,2,20230811,4,407.33,1629.32
1773,27966,3,120,3,20230530,4,116.42,465.68
1774,27257,3,306,2,20230430,1,226.24,226.24
1775,22159,1,270,2,20230611,6,386.21,2317.26
1776,21627,6,175,2,20230717,8,765.67,6125.36
1777,28219,7,285,3,20230902,3,750.3,2250.9
1778,29713,8,251,1,20230122,3,235.33,705.99
1779,28488,3,227,2,20230818,9,698.68,6288.12
1780,22296,1,381,3,20231028,4,396.27,1585.08
1781,27164,4,460,3,20230808,3,735.59,2206.77
1782,22597,8,7,3,20230116,8,55.25,442.0
1783,20901,4,29,3,20230911,2,794.05,1588.1
1784,26060,4,395,2,20230212,2,481.56,963.12
1785,21677,5,134,2,20230721,6,121.57,729.42
1786,22881,2,367,3,20230220,1,529.81,529.81
1787,25622,5,79,4,20231212,9,616.88,5551.92
1788,28052,3,416,4,20230310,4,30.53,122.12
1789,21248,7,459,2,20230427,3,129.63,388.89
1790,25650,2,58,1,20230525,2,225.9,451.8
1791,26487,2,430,2,20230716,8,39.5,316.0
1792,21058,3,226,3,20231016,1,895.76,895.76
1793,22048,7,285,4,20230211,8,103.82,830.56
1794,26115,8,4,2,20231201,9,145.7,1311.3
1795,24248,8,465,1,20230629,3,63.87,191.61
1796,29953,6,39,2,20230809,5,617.15,3085.75
1797,20220,8,271,2,20230504,4,550.25,2201.0
1798,24818,4,375,3,20230112,4,935.9,3743.6
1799,24623,8,157,2,20230930,3,186.75,560.25
1800,27349,4,75,3,20230615,6,473.16,2838.96
1801,29856,3,288,2,20230801,8,683.26,5466.08
1802,27209,8,130,4,20231030,5,144.81,724.05
1803,24576,4,175,3,20230715,5,547.27,2736.35
1804,21871,4,462,2,20230117,3,698.09,2094.27
1805,27915,8,84,4,20231111,3,694.16,2082.48
1806,25521,7,459,1,20230106,5,604.66,3023.3
1807,28236,8,195,1,20230509,7,381.08,2667.56
1808,27813,1,337,4,20231110,9,436.4,3927.6
1809,25753,4,236,2,20230803,8,897.24,7177.92
1810,27237,5,440,2,20230503,6,478.18,2869.08
1811,26191,3,477,3,20231209,4,64.94,259.76
1812,21514,5,21,2,20231020,3,110.14,330.42
1813,22598,4,303,3,20230918,4,432.7,1730.8
1814,26899,6,443,3,20230621,6,33.27,199.62
1815,25051,2,262,2,20230531,3,379.57,1138.71
1816,29971,1,147,3,20230405,4,660.06,2640.24
1817,24476,8,441,2,20231119,2,960.12,1920.24
1818,20478,5,453,2,20230301,1,575.92,575.92
1819,20515,3,387,2,20230314,4,158.14,632.56
1820,20271,6,422,4,20230515,1,532.24,532.24
1821,28334,1,15,3,20230304,6,215.81,1294.86
1822,27987,6,163,3,20230302,8,972.85,7782.8
1823,23332,5,320,1,20230126,3,148.31,444.93
1824,29873,3,280,3,20230904,9,561.26,5051.34
1825,20622,5,12,2,20230610,5,627.02,3135.1
1826,22572,5,492,2,20230805,9,122.8,1105.2
1827,25033,6,27,3,20230329,3,108.89,326.67
1828,27788,3,72,4,20231107,6,492.15,2952.9
1829,25214,2,60,1,20230503,2,431.25,862.5
1830,24712,4,430,2,20230306,3,888.42,2665.26
1831,20066,6,473,3,20230121,5,204.63,1023.15
1832,27533,7,145,3,20230725,8,909.52,7276.16
1833,24616,2,93,2,20231022,5,900.43,4502.15
1834,21140,8,309,2,20230822,9,586.17,5275.53
1835,27465,3,79,2,20230317,9,996.19,8965.71
1836,23339,4,50,3,20230514,6,714.49,4286.94
1837,20548,8,500,2,20230222,2,256.03,512.06
1838,27675,6,199,3,20230213,4,406.39,1625.56
1839,20198,2,349,2,20231104,8,569.35,4554.8
1840,29973,7,448,2,20230623,7,538.38,3768.66
1841,20790,3,181,3,20230808,9,676.69,6090.21
1842,21174,5,316,2,20230203,8,94.52,756.16
1843,22244,5,387,2,20230515,1,426.55,426.55
1844,20734,8,46,2,20231104,6,998.22,5989.32
1845,26232,4,15,2,20230422,5,37.35,186.75
1846,20798,7,153,1,20230406,5,207.47,1037.35
1847,27601,5,222,2,20231029,2,244.78,489.56
1848,28979,8,206,4,20230404,3,971.3,2913.9
1849,22795,1,455,2,20230421,1,508.24,508.24
1850,27297,2,382,1,20230306,5,44.81,224.05
1851,23084,8,236,3,20230511,1,730.58,730.58
1852,20731,8,340,4,20230730,4,74.62,298.48
1853,21129,2,228,2,20230908,8,852.11,6816.88
1854,22933,4,166,3,20230713,9,126.97,1142.73
1855,28516,8,444,2,20231213,6,84.19,505.14
1856,27099,1,214,4,20230203,3,695.98,2087.94
1857,21490,8,117,3,20230917,4,372.79,1491.16
1858,20893,7,386,4,20230517,7,619.75,4338.25
1859,21390,5,344,2,20230308,4,813.87,3255.48
1860,23389,5,72,3,20230907,6,980.73,5884.38
1861,24239,7,395,3,20231127,9,169.33,1523.97
1862,24479,2,64,1,20230523,5,848.18,4240.9
1863,22263,4,205,2,20231013,5,328.21,1641.05
1864,23432,5,209,3,20231002,7,544.67,3812.69
1865,22371,5,72,2,20230304,4,977.41,3909.64
1866,24312,3,277,3,20230131,2,953.76,1907.52
1867,26326,4,478,2,20230327,2,208.84,417.68
1868,27088,7,320,1,20231209,1,682.94,682.94
1869,25586,1,338,3,20230509,6,306.42,1838.52
1870,22917,2,366,2,20230517,7,677.21,4740.47
1871,25731,6,495,2,20230422,5,449.7,2248.5
1872,27686,7,95,2,20230202,4,433.42,1733.68
1873,21167,1,166,1,20230922,8,215.61,1724.88
1874,24327,3,301,3,20230308,6,148.92,893.52
1875,23655,2,289,3,20231004,9,423.64,3812.76
1876,23793,2,102,4,20231009,4,710.39,2841.56
1877,29947,2,425,2,20230821,5,605.36,3026.8
1878,26738,2,392,3,20231201,6,564.87,3389.22
1879,21577,1,267,2,20230128,8,677.7,5421.6
1880,29488,3,214,2,20230829,8,944.99,7559.92
1881,22220,1,179,2,20230816,2,277.71,555.42
1882,29164,5,88,2,20230714,8,945.04,7560.32
1883,21030,8,41,2,20230723,3,857.74,2573.22
1884,26691,3,401,3,20230911,3,108.03,324.09
1885,23992,4,76,1,20231106,6,407.31,2443.86
1886,20913,8,377,4,20230808,4,178.14,712.56
1887,27037,2,86,4,20230204,3,969.84,2909.52
1888,29381,7,161,4,20230306,4,337.6,1350.4
1889,26221,6,424,2,20231107,7,52.96,370.72
1890,27090,8,416,4,20230307,9,506.55,4558.95
1891,27769,1,242,1,20230819,4,179.8,719.2
1892,24661,2,2,4,20230531,5,671.58,3357.9
1893,29399,2,225,2,20230806,8,617.32,4938.56
1894,21894,5,289,1,20230510,5,657.26,3286.3
1895,26322,2,414,2,20230306,6,388.21,2329.26
1896,23797,4,77,4,20230907,9,378.47,3406.23
1897,29836,5,154,4,20231120,5,439.62,2198.1
1898,22716,4,103,1,20230822,6,133.25,799.5
1899,20190,2,194,3,20230221,4,706.35,2825.4
1900,21335,6,166,2,20230703,8,548.05,4384.4
1901,23829,2,174,2,20230113,2,536.8,1073.6
1902,26380,3,122,1,20230722,3,728.59,2185.77
1903,21754,2,482,1,20231121,6,357.77,2146.62
1904,20463,6,106,1,20230314,1,869.28,869.28
1905,29158,3,375,3,20230825,5,850.65,4253.25
1906,24267,7,428,2,20230327,1,935.81,935.81
1907,23158,4,305,4,20230207,9,371.72,3345.48
1908,23624,1,360,3,20230621,6,90.2,541.2
1909,24938,1,459,2,20230929,4,966.66,3866.64
1910,26004,6,451,1,20230423,4,559.96,2239.84
1911,28881,2,123,3,20230914,7,509.53,3566.71
1912,25603,2,390,1,20231225,3,631.8,1895.4
1913,22212,7,9,2,20230607,7,905.31,6337.17
1914,20382,6,359,4,20230629,9,668.43,6015.87
1915,22256,2,223,2,20230928,1,699.27,699.27
1916,26146,2,370,1,20231002,1,417.74,417.74
1917,25806,1,264,1,20230514,5,438.02,2190.1
1918,28802,5,178,2,20231017,8,650.14,5201.12
1919,27437,2,318,1,20230811,1,242.58,242.58
1920,21391,6,318,1,20230918,7,342.72,2399.04
1921,21340,6,111,2,20230422,1,279.9,279.9
1922,22939,3,251,3,20231124,7,345.25,2416.75
1923,25969,6,383,2,20230323,6,897.54,5385.24
1924,29265,1,7,3,20230115,7,353.39,2473.73
1925,24813,6,459,2,20230922,8,420.23,3361.84
1926,23150,1,388,3,20231205,2,333.55,667.1
1927,26414,5,314,2,20231006,2,694.01,1388.02
1928,24657,6,22,2,20230926,6,773.83,4642.98
1929,26947,4,410,2,20230501,4,242.97,971.88
1930,27943,3,383,1,20230319,8,880.27,7042.16
1931,23662,5,3,1,20231007,3,750.02,2250.06
1932,24797,4,297,3,20230806,9,227.73,2049.57
1933,25068,8,188,4,20231107,7,839.75,5878.25
1934,25480,8,362,2,20230211,5,574.4,2872.0
1935,20983,7,459,2,20230423,6,637.45,3824.7
1936,25607,6,466,1,20230104,2,469.63,939.26
1937,28543,8,12,1,20231114,4,149.57,598.28
1938,29916,7,87,3,20230504,5,194.69,973.45
1939,26924,1,25,2,20230904,9,888.71,7998.39
1940,29216,8,301,1,20230625,9,287.66,2588.94
1941,28737,1,243,2,20230330,4,335.83,1343.32
1942,24174,7,122,1,20230308,9,655.06,5895.54
1943,27265,6,55,3,20231028,7,655.37,4587.59
1944,29297,2,238,3,20230416,1,191.58,191.58
1945,25596,4,173,4,20231024,6,362.99,2177.94
1946,23998,2,392,2,20231125,6,64.79,388.74
1947,23775,4,221,1,20230922,8,984.33,7874.64
1948,22644,5,300,3,20230918,7,793.12,5551.84
1949,26449,5,402,2,20230309,8,172.62,1380.96
1950,22681,4,211,2,20230818,8,631.96,5055.68
1951,26768,3,37,3,20231227,2,858.53,1717.06
1952,29130,6,352,4,20230705,9,900.35,8103.15
1953,28633,3,361,3,20231101,2,169.11,338.22
1954,24225,1,131,4,20230117,4,877.91,3511.64
1955,26054,7,202,2,20231217,7,410.47,2873.29
1956,29053,4,35,1,20230219,8,55.39,443.12
1957,26852,5,207,2,20231009,4,46.8,187.2
1958,28042,3,305,3,20230624,5,838.01,4190.05
1959,22659,5,350,2,20231120,2,798.94,1597.88
1960,27509,7,213,3,20230521,2,212.93,425.86
1961,27893,8,159,2,20231029,9,564.63,5081.67
1962,27445,7,442,2,20230820,9,903.8,8134.2
1963,22721,4,445,4,20230516,5,426.86,2134.3
1964,29637,3,404,2,20230515,9,399.99,3599.91
1965,29824,5,4,1,20230717,8,889.42,7115.36
1966,27104,5,220,1,20231207,2,580.47,1160.94
1967,26240,7,364,2,20230822,5,651.11,3255.55
1968,20512,5,382,3,20230819,7,498.95,3492.65
1969,23153,1,152,4,20230831,3,190.71,572.13
1970,27450,1,50,3,20231221,5,661.2,3306.0
1971,21706,4,177,3,20230117,2,534.6,1069.2
1972,21128,1,96,3,20230402,9,340.5,3064.5
1973,22365,5,250,2,20231118,3,795.51,2386.53
1974,25718,4,228,3,20230621,3,244.94,734.82
1975,26001,8,66,4,20231125,7,449.73,3148.11
1976,29271,3,418,3,20230917,9,410.29,3692.61
1977,22741,7,420,2,20230514,2,816.72,1633.44
1978,20228,8,426,2,20231120,2,558.75,1117.5
1979,24284,4,186,1,20230729,4,946.28,3785.12
1980,28617,7,246,2,20231028,4,733.24,2932.96
1981,20918,4,268,2,20230408,8,928.56,7428.48
1982,20498,4,131,3,20230126,4,417.23,1668.92
1983,22809,7,237,2,20230220,6,943.0,5658.0
1984,24961,4,18,2,20230825,9,704.22,6337.98
1985,29017,4,40,3,20230816,3,69.04,207.12
1986,23779,8,21,2,20230119,9,410.22,3691.98
1987,22118,5,399,2,20230402,5,466.06,2330.3
1988,26391,5,225,3,20230322,2,396.52,793.04
1989,27942,3,282,3,20230501,6,875.08,5250.48
1990,24565,3,8,3,20230914,9,226.99,2042.91
1991,25187,8,240,4,20230328,1,860.77,860.77
1992,26637,7,478,4,20230225,5,542.87,2714.35
1993,28243,2,87,3,20230323,1,224.28,224.28
1994,22410,7,298,4,20231227,7,150.29,1052.03
1995,21820,4,428,3,20231112,3,99.99,299.97
1996,22521,6,334,4,20231208,5,560.55,2802.75
1997,22568,3,2,1,20231127,7,434.76,3043.32
1998,21867,2,293,4,20230615,3,616.14,1848.42
1999,27602,1,422,2,20231128,8,487.09,3896.72
2000,20240,5,318,2,20230319,2,365.35,730.7
2001,29599,7,111,2,20231119,7,164.62,1152.34
2002,28274,7,14,4,20230428,6,559.46,3356.76
2003,23768,2,473,4,20230509,8,121.77,974.16
2004,27995,6,130,3,20230523,5,686.89,3434.45
2005,26429,6,326,2,20230703,3,332.81,998.43
2006,23605,1,145,2,20230925,1,118.76,118.76
2007,22173,2,379,1,20230626,5,27.61,138.05
2008,29714,4,345,3,20230821,1,305.22,305.22
2009,26568,5,28,3,20230410,6,874.97,5249.82
2010,22601,7,66,3,20230515,8,677.01,5416.08
2011,26080,6,229,3,20231128,8,189.67,1517.36
2012,27325,6,261,2,20230916,6,152.14,912.84
2013,28313,3,460,2,20231201,6,648.65,3891.9
2014,24368,6,440,4,20230823,4,647.5,2590.0
2015,21317,2,164,3,20230909,2,344.18,688.36
2016,21133,7,303,1,20231231,9,551.27,4961.43
2017,21910,2,10,2,20231120,2,261.88,523.76
2018,28107,7,118,4,20230718,7,901.03,6307.21
2019,29697,5,270,4,20230515,1,800.22,800.22
2020,27970,8,80,2,20230327,9,886.45,7978.05
2021,21916,8,458,2,20230510,1,851.02,851.02
2022,26996,7,93,2,20230527,7,517.16,3620.12
2023,22757,3,266,4,20230513,2,187.56,375.12
2024,29088,2,361,3,20231114,2,94.81,189.62
2025,26362,7,257,2,20230717,1,347.27,347.27
2026,29743,8,133,3,20231020,4,82.25,329.0
2027,28683,1,276,3,20230813,6,479.98,2879.88
2028,20585,2,313,3,20230711,8,221.35,1770.8
2029,20534,6,374,3,20230626,5,229.45,1147.25
2030,24011,2,284,2,20230614,9,346.82,3121.38
2031,25966,7,421,3,20230216,8,872.46,6979.68
2032,27329,7,175,1,20231006,5,683.26,3416.3
2033,26957,6,485,2,20230718,7,325.66,2279.62
2034,29196,1,204,3,20230629,8,139.41,1115.28
2035,25325,8,165,3,20230417,2,581.51,1163.02
2036,28518,1,305,4,20230818,1,325.02,325.02
2037,24703,2,497,2,20230211,2,334.82,669.64
2038,20001,4,44,3,20230610,7,938.32,6568.24
2039,29225,7,312,3,20230515,1,381.97,381.97
2040,28316,5,156,2,20231228,6,862.26,5173.56
2041,21861,5,207,2,20230515,1,816.07,816.07
2042,25269,5,390,4,20230822,3,804.96,2414.88
2043,26943,3,108,2,20231010,2,344.73,689.46
2044,20437,5,445,2,20231017,3,995.57,2986.71
2045,24846,7,404,1,20230822,8,361.58,2892.64
2046,29413,6,334,2,20230330,5,930.2,4651.0
2047,25398,2,293,2,20231118,7,877.72,6144.04
2048,26678,2,20,2,20230926,2,269.88,539.76
2049,23918,8,1,3,20230912,9,135.93,1223.37
2050,21067,1,119,4,20231130,5,437.73,2188.65
2051,20026,7,35,1,20230615,8,909.41,7275.28
2052,27264,2,485,1,20231014,6,819.29,4915.74
2053,27118,1,245,3,20230104,3,656.16,1968.48
2054,20547,6,59,1,20231030,4,254.7,1018.8
2055,28895,1,161,1,20230706,3,44.39,133.17
2056,25338,4,497,3,20231222,1,521.78,521.78
2057,23140,5,179,4,20230618,1,675.05,675.05
2058,27996,7,206,2,20231025,7,963.35,6743.45
2059,21590,6,12,2,20230329,9,37.82,340.38
2060,27776,2,490,2,20230815,1,384.36,384.36
2061,24943,3,276,2,20230920,3,729.99,2189.97
2062,28997,2,181,2,20230716,8,461.68,3693.44
2063,27798,7,242,4,20230217,3,154.91,464.73
2064,21357,1,251,3,20231126,9,105.29,947.61
2065,23225,3,126,3,20230617,3,514.42,1543.26
2066,22460,6,482,3,20231002,5,304.15,1520.75
2067,22728,4,306,3,20231226,5,24.13,120.65
2068,27481,8,185,2,20230724,1,657.92,657.92
2069,26430,6,39,1,20231229,5,209.07,1045.35
2070,23114,6,223,4,20230111,8,951.52,7612.16
2071,26413,6,427,2,20230422,1,23.31,23.31
2072,21203,7,178,2,20230731,1,686.53,686.53
2073,23174,7,294,2,20230711,2,131.65,263.3
2074,23081,7,340,4,20230515,2,622.41,1244.82
2075,22630,4,151,3,20230809,8,527.06,4216.48
2076,28861,5,301,3,20230913,4,117.44,469.76
2077,26269,1,308,1,20230310,6,806.62,4839.72
2078,25801,2,380,2,20231031,5,71.24,356.2
2079,24151,3,375,2,20230608,6,33.8,202.8
2080,28911,5,8,2,20230803,9,79.49,715.41
2081,26175,1,341,3,20230209,9,293.07,2637.63
2082,20666,3,129,2,20230323,5,286.05,1430.25
2083,20283,5,264,2,20230101,5,745.42,3727.1
2084,25840,3,157,4,20230521,7,433.14,3031.98
2085,23565,4,352,2,20230321,3,95.88,287.64
2086,24593,6,358,2,20230202,5,718.04,3590.2
2087,28321,1,495,3,20231002,5,342.14,1710.7
2088,24734,3,86,2,20230330,8,280.65,2245.2
2089,26257,5,175,3,20230202,4,934.17,3736.68
2090,27366,2,290,2,20230414,4,771.54,3086.16
2091,22121,6,458,3,20230302,3,844.29,2532.87
2092,22223,3,414,2,20231031,8,291.85,2334.8
2093,24522,4,114,4,20231017,7,385.3,2697.1
2094,23188,1,466,2,20230324,7,291.01,2037.07
2095,24136,1,26,3,20230916,5,597.33,2986.65
2096,20343,5,136,1,20230410,5,863.4,4317.0
2097,24704,4,303,4,20230711,4,916.53,3666.12
2098,24823,6,232,3,20230331,9,404.85,3643.65
2099,23201,2,76,3,20230714,2,492.07,984.14
2100,25471,3,475,3,20230407,6,952.01,5712.06
2101,20888,5,328,2,20230318,9,801.95,7217.55
2102,27127,7,302,2,20230509,6,343.48,2060.88
2103,23720,8,452,2,20230517,7,944.82,6613.74
2104,22883,4,289,2,20230312,8,448.15,3585.2
2105,24212,4,1,3,20230611,6,283.16,1698.96
2106,26961,6,147,2,20230708,3,224.59,673.77
2107,29309,7,464,1,20230130,3,609.6,1828.8
2108,23001,5,142,4,20230822,3,493.8,1481.4
2109,21738,4,53,2,20231205,9,578.63,5207.67
2110,20151,5,90,2,20230314,3,344.48,1033.44
2111,28777,2,446,4,20230825,6,199.78,1198.68
2112,20912,8,450,3,20230516,9,390.56,3515.04
2113,22321,3,498,2,20231028,1,592.8,592.8
2114,20495,8,192,3,20230912,6,848.74,5092.44
2115,21552,1,73,2,20230428,2,892.43,1784.86
2116,23085,8,169,3,20230706,2,964.5,1929.0
2117,20156,4,176,2,20230701,8,282.51,2260.08
2118,28926,6,269,2,20230510,5,10.24,51.2
2119,27505,2,73,2,20230728,4,597.02,2388.08
2120,27543,7,159,1,20230730,6,750.29,4501.74
2121,28055,1,489,2,20230309,1,186.41,186.41
2122,26250,8,324,2,20230413,8,697.66,5581.28
2123,27246,1,98,2,20230628,8,691.98,5535.84
2124,20154,2,381,2,20230319,2,297.51,595.02
2125,27950,2,102,4,20231126,3,727.72,2183.16
2126,20996,7,494,3,20231209,5,296.49,1482.45
